Slice	X	Y	AREA
740	116	22	125
741	114	21	116
742	117	36	89
742	113	25	66	f
743	117	45	162
744	117	60	162
745	118	71	171
746	120	81	150
747	121	84	162
748	119	81	163
749	114	84	138
750	105	88	184
751	102	89	123
752	96	90	148
753	83	91	164
754	72	91	160
755	66	92	160
756	65	91	163
757	61	90	160
758	59	90	154
759	59	89	172
760	59	87	169
761	61	87	150
762	61	85	161
763	62	80	165
764	65	73	171
765	67	71	163
766	65	70	157
767	65	69	156
768	65	69	154
769	66	68	123
770	66	54	56
771	67	47	97
772	68	36	145
773	68	23	153
774	69	20	155
775	72	20	157
776	76	18	161
777	76	19	151
778	80	16	171
779	77	17	143
780	79	17	173
781	89	15	139
782	95	12	147
783	101	13	90
784	103	15	60
785	103	15	NP
786	103	15	NP
787	103	15	NP
788	103	15	NP
789	103	14	57
789	110	20	55	f
790	109	21	145
791	108	19	109
792	105	19	128
793	97	20	175
794	94	21	143
795	93	18	164
796	93	17	180
797	94	17	169
798	95	18	163
799	94	17	178
800	94	17	149
801	97	15	140
802	99	13	113
803	99	15	113
804	100	15	92
805	99	16	92
806	99	16	99
807	98	17	125
808	103	19	163
809	112	23	138
810	114	22	116
811	113	22	116
812	113	22	109
813	113	22	113
814	112	22	111
815	111	21	94
816	106	19	111
817	95	20	156
818	95	19	160
819	93	17	166
820	94	16	156
821	94	16	159
822	96	17	140
823	98	18	156
824	101	14	79
825	101	13	100
826	101	13	92
827	101	11	73
828	107	19	147
829	119	34	78
829	113	25	69	f
830	121	42	167
831	122	58	156
832	119	66	164
833	117	73	154
834	121	84	154
835	122	87	142
836	121	86	149
837	120	84	134
838	118	84	154
839	106	88	169
840	98	89	159
841	86	88	156
842	74	87	169
843	68	88	135
844	65	89	175
845	57	90	162
846	54	91	155
847	54	91	158
848	56	89	156
849	56	87	167
850	53	87	155
851	52	86	155
852	54	88	135
853	54	88	130
854	55	87	147
855	57	86	138
856	59	85	161
857	64	79	140
858	69	70	153
859	68	70	149
860	69	68	130
861	69	66	100
862	67	57	98
863	68	51	101
864	68	44	151
865	69	37	144
866	71	33	127
867	70	33	135
868	71	33	140
869	70	31	161
870	71	22	161
871	73	21	155
872	73	20	172
873	73	20	169
874	71	23	127
875	71	23	131
876	71	23	136
877	73	21	153
878	66	20	158
879	60	18	154
880	58	16	159
881	48	15	152
882	42	14	146
883	36	14	188
884	34	13	192
885	36	14	167
886	38	15	145
887	39	15	146
888	36	16	177
889	29	16	188
890	22	15	193
891	21	14	207
892	21	15	206
893	25	15	188
894	32	17	182
895	32	17	185
896	35	17	184
897	37	16	188
898	39	17	176
899	40	17	180
900	41	17	179
901	42	17	181
902	42	17	185
903	41	14	160
904	41	14	163
905	43	15	154
906	44	15	140
907	43	15	131
908	44	15	138
909	44	16	145
910	43	15	138
911	45	17	107
912	44	15	158
913	40	12	174
914	41	13	148
915	43	13	149
916	43	15	157
917	37	17	178
918	36	17	148
919	38	17	154
920	40	18	158
921	43	16	139
922	43	16	132
923	43	14	143
924	43	13	137
925	43	13	145
926	44	14	145
927	47	16	116
928	43	18	169
929	33	22	154
930	26	24	171
931	22	24	140
932	20	26	152
933	19	23	152
934	20	23	153
935	22	27	146
936	21	42	157
937	22	60	166
938	22	74	165
939	22	84	158
940	17	87	193
941	18	85	159
942	19	83	162
943	18	79	167
944	18	78	169
945	20	80	140
946	24	85	164
947	33	90	147
948	46	91	148
949	58	92	161
950	69	90	153
951	79	86	169
952	83	88	162
953	84	88	158
954	84	87	142
955	84	87	133
956	83	87	149
957	83	87	142
958	80	86	147
959	72	81	174
960	69	80	152
961	69	80	153
962	70	80	159
963	70	80	153
964	65	72	166
965	65	69	154
966	65	67	122
967	66	64	70
967	67	54	53	f
968	67	53	65
968	67	63	55	f
969	69	43	136
970	70	31	156
971	71	26	149
972	72	22	152
973	71	21	165
974	73	24	143
975	81	20	165
976	94	15	148
977	99	14	106
978	102	14	55
979	102	14	NP
980	102	14	NP
981	103	16	51
982	113	19	52
982	102	15	47	f
983	110	21	107
984	109	21	119
985	110	21	118
986	115	27	150
987	120	36	142
988	122	42	180
989	122	44	176
990	121	43	169
991	118	49	179
992	116	61	179
993	117	71	165
994	119	82	165
995	118	84	158
996	115	86	153
997	105	91	154
998	98	91	148
999	85	91	151
1000	63	93	179
1001	52	92	160
1002	49	90	172
1003	49	90	167
1004	48	89	167
1005	48	88	159
1006	48	88	152
1007	49	88	160
1008	58	85	163
1009	64	80	170
1010	69	75	174
1011	69	71	161
1012	70	70	152
1013	69	65	80
1013	67	56	38	f
1014	67	56	52
1014	68	63	40	f
1015	65	54	90
1015	68	63	34	f
1016	67	55	57
1016	68	63	35	f
1017	67	55	57
1017	68	63	35	f
1018	67	55	65
1018	62	50	33	f
1019	67	47	113
1020	68	39	139
1021	70	34	172
1022	70	33	162
1023	70	32	169
1024	70	31	173
1025	71	31	192
1026	73	21	184
1027	74	20	177
1028	73	19	180
1029	75	18	176
1030	75	18	169
1031	75	18	173
1032	73	19	188
1033	66	17	184
1034	63	15	168
1035	62	15	170
1036	63	17	169
1037	59	17	173
1038	60	17	158
1039	60	18	161
1040	60	17	163
1041	57	16	143
1042	57	17	147
1043	54	17	159
1044	46	18	178
1045	36	17	172
1046	25	15	180
1047	21	14	191
1048	20	15	189
1049	25	15	167
1050	31	16	154
1051	41	13	144
1052	42	12	141
1053	43	14	149
1054	45	16	115
1055	45	16	102
1056	45	15	115
1057	45	16	148
1058	45	16	125
1059	45	18	137
1060	38	22	168
1061	27	23	176
1062	21	23	181
1063	23	21	172
1064	19	18	187
1065	21	19	172
1066	21	20	165
1067	21	22	159
1068	20	25	157
1069	16	28	150
1070	16	40	155
1071	15	51	171
1072	13	62	165
1073	14	62	142
1074	16	62	165
1075	19	72	155
1076	23	81	156
1077	30	88	143
1078	29	87	126
1079	29	88	123
1079	41	92	35	f
1080	43	90	87
1080	33	90	65	f
1081	46	89	146
1082	58	87	164
1083	69	83	166
1084	73	86	177
1085	81	86	166
1086	82	88	176
1087	82	88	176
1088	83	88	183
1089	83	88	188
1090	84	85	158
1091	86	84	125
1092	86	84	134
1093	88	83	96
1094	87	82	101
1095	85	84	144
1096	85	84	138
1097	86	85	150
1098	89	86	161
1099	88	86	152
1100	84	91	138
1101	80	93	154
1102	77	93	158
1103	73	93	165
1104	68	92	162
1105	71	91	134
1106	70	91	135
1107	70	91	130
1108	70	91	131
1109	71	91	135
1110	70	91	136
1111	71	90	140
1112	70	91	136
1113	71	91	137
1114	72	90	131
1115	69	87	177
1116	68	85	178
1117	64	85	184
1118	52	84	180
1119	47	86	168
1120	47	87	163
1121	46	87	170
1122	47	87	172
1123	47	87	174
1124	48	88	185
1125	49	90	158
1126	50	91	171
1127	49	90	153
1128	54	89	153
1129	54	88	170
1130	55	88	169
1131	54	88	154
1132	54	88	155
1133	55	88	166
1134	55	87	195
1135	55	87	186
1136	57	86	181
1137	64	85	170
1138	72	84	159
1139	72	86	156
1140	78	86	170
1141	82	89	143
1142	82	89	146
1143	81	88	125
1144	79	90	149
1145	76	91	143
1146	67	92	158
1147	57	92	160
1148	52	94	173
1149	48	90	154
1150	46	89	141
1151	47	89	139
1152	48	89	144
1153	51	87	147
1154	51	87	150
1155	52	88	152
1156	52	88	156
1157	52	88	153
1158	52	88	152
1159	52	88	150
1160	52	88	148
1161	52	88	150
1162	51	88	153
1163	54	85	160
1164	56	84	175
1165	56	84	177
1166	56	84	186
1167	55	84	187
1168	55	85	177
1169	55	85	174
1170	55	87	162
1171	61	89	164
1172	61	89	168
1173	60	89	171
1174	58	87	167
1175	61	80	156
1176	63	71	150
1177	65	67	100
1177	67	56	42	f
1178	68	49	128
1179	66	38	121
1180	66	31	114
1181	62	26	162
1182	58	21	160
1183	56	21	169
1184	50	18	158
1185	43	17	172
1186	39	15	194
1187	32	14	188
1188	21	13	192
1189	21	13	202
1190	29	13	162
1191	29	14	160
1192	29	13	168
1193	28	16	171
1194	24	19	178
1195	20	23	143
1196	20	23	152
1197	20	22	131
1198	21	22	136
1199	21	22	143
1200	25	21	162
1201	42	20	163
1202	44	19	148
1203	45	18	157
1204	43	16	163
1205	37	15	176
1206	39	15	155
1207	40	16	156
1208	40	16	153
1209	41	17	169
1210	32	19	167
1211	31	19	180
1212	29	20	179
1213	29	20	175
1214	24	23	161
1215	22	24	141
1216	22	23	160
1217	23	22	173
1218	19	17	199
1219	22	18	179
1220	21	18	193
1221	25	19	180
1222	28	20	156
1223	22	30	148
1224	18	49	157
1225	16	58	171
1226	15	60	169
1227	19	66	166
1228	22	79	169
1229	26	87	163
1230	29	89	128
1231	36	89	159
1232	32	90	77
1232	41	87	63	f
1233	37	88	130
1234	41	88	139
1235	44	87	146
1236	43	86	140
1237	43	86	138
1238	42	88	107
1239	40	88	77
1240	38	89	108
1241	40	89	57
1242	40	89	75
1243	40	89	119
1244	41	88	82
1244	34	91	32	f
1245	41	89	75
1246	41	89	73
1246	34	92	37	f
1247	40	91	126
1248	44	91	124
1249	53	88	168
1250	60	83	172
1251	63	80	175
1252	64	76	179
1253	65	74	175
1254	65	73	182
1255	65	72	153
1256	66	71	164
1257	65	70	158
1258	65	70	156
1259	65	70	156
1260	65	71	157
1261	66	71	156
1262	67	73	176
1263	68	70	167
1264	70	65	79
1264	71	56	45	f
1265	71	55	57
1266	71	50	122
1267	69	44	132
1268	68	33	160
1269	69	25	156
1270	69	21	147
1271	70	22	150
1272	76	19	165
1273	84	15	150
